transaction_id,settlement_date,settlement_status,delay_hours
118663,17-08-2024 09:47,Settled,66
118664,09-05-2024 06:44,Settled,53
118665,05-11-2024 01:28,Settled,12
118666,05-10-2024 02:16,Settled,22
118667,29-12-2024 15:05,Settled,64
118668,10-04-2024 06:20,Settled,31
118669,10-05-2024 22:00,Settled,71
118670,24-12-2024 23:43,Settled,20
118671,30-01-2024 01:49,Settled,11
118672,07-10-2024 18:42,Settled,3
118673,19-09-2024 17:10,Settled,21
118674,09-11-2024 23:34,Settled,39
118675,15-01-2024 02:59,Settled,39
118676,15-10-2024 17:29,Settled,12
118677,10-08-2024 14:04,Settled,2
118678,19-04-2024 12:01,Settled,26
118679,09-11-2024 14:59,Settled,25
118680,10-11-2024 15:39,Settled,21
118681,03-08-2024 03:00,Settled,6
118682,09-12-2024 23:11,Settled,62
118683,23-05-2024 03:30,Settled,30
118684,06-12-2024 19:12,Settled,48
118685,27-07-2024 23:53,Settled,30
118686,12-01-2024 11:49,Settled,64
118687,17-04-2024 07:46,Settled,8
118688,04-03-2024 05:49,Settled,13
118689,21-10-2024 08:07,Failed,32
118690,07-05-2024 20:53,Pending,22
118691,18-12-2024 06:55,Settled,55
118692,31-03-2024 18:37,Settled,37
118693,08-03-2024 21:40,Settled,33
118694,16-03-2024 09:41,Settled,41
118695,22-12-2024 00:03,Settled,44
118696,29-08-2024 21:01,Settled,60
118697,12-12-2024 00:24,Settled,11
118698,13-03-2024 18:27,Settled,40
118699,17-03-2024 01:20,Settled,36
118700,16-10-2024 16:14,Pending,0
118701,05-08-2024 17:42,Failed,58
118702,24-05-2024 02:20,Settled,6
118703,30-03-2024 22:40,Settled,12
118704,16-07-2024 15:42,Failed,58
118705,05-09-2024 22:07,Failed,14
118706,05-11-2024 12:46,Settled,29
118707,30-12-2024 17:08,Settled,17
118708,08-08-2024 06:25,Settled,30
118709,20-07-2024 09:02,Settled,68
118710,18-07-2024 10:36,Settled,61
118711,02-11-2024 22:31,Settled,57
118712,25-03-2024 19:52,Settled,48
118713,12-09-2024 14:03,Settled,16
118714,06-10-2024 13:21,Settled,49
118715,20-07-2024 03:40,Settled,16
118716,25-06-2024 11:43,Settled,3
118717,29-10-2024 11:25,Settled,12
118718,11-03-2024 13:54,Settled,11
118719,08-08-2024 20:27,Settled,6
118720,03-01-2024 06:50,Settled,5
118721,15-01-2024 13:04,Settled,4
118722,11-12-2024 23:09,Settled,9
118723,29-11-2024 16:21,Settled,28
118724,10-09-2024 03:17,Failed,63
118725,01-09-2024 00:16,Settled,28
118726,15-12-2024 12:21,Settled,23
118727,21-04-2024 09:07,Settled,6
118728,13-04-2024 13:09,Settled,25
118729,24-09-2024 08:22,Settled,70
118730,06-10-2024 03:45,Failed,33
118731,05-04-2024 20:21,Failed,54
118732,15-03-2024 05:24,Settled,15
118733,30-09-2024 15:20,Pending,30
118734,31-05-2024 03:18,Settled,3
118735,05-02-2024 18:05,Settled,20
118736,25-08-2024 00:02,Settled,44
118737,06-07-2024 12:15,Settled,41
118738,21-01-2024 19:15,Settled,40
118739,29-03-2024 21:29,Settled,38
118740,11-01-2024 14:41,Settled,67
118741,24-04-2024 22:02,Settled,23
118742,23-11-2024 10:58,Settled,14
118743,27-06-2024 09:56,Settled,36
118744,18-07-2024 20:09,Pending,59
118745,25-10-2024 15:38,Settled,11
118746,15-01-2024 10:28,Settled,11
118747,26-12-2024 06:19,Settled,15
118748,03-04-2024 01:46,Settled,59
118749,24-11-2024 14:29,Settled,38
118750,23-02-2024 19:39,Pending,18
118751,04-01-2024 01:37,Settled,32
118752,01-10-2024 01:48,Settled,55
118753,26-06-2024 11:21,Settled,61
118754,04-05-2024 13:17,Settled,3
118755,24-08-2024 17:32,Settled,20
118756,19-02-2024 13:24,Settled,3
118757,21-05-2024 21:09,Settled,29
118758,01-01-2024 13:51,Settled,3
118759,20-05-2024 21:13,Settled,42
118760,28-11-2024 03:08,Settled,40
118761,17-08-2024 19:07,Settled,27
118762,13-05-2024 13:27,Settled,23
118763,04-09-2024 05:54,Failed,40
118764,16-01-2024 10:26,Settled,38
118765,17-06-2024 01:48,Failed,52
118766,25-02-2024 23:53,Settled,44
118767,10-02-2024 19:02,Settled,58
118768,03-08-2024 14:18,Settled,29
118769,28-02-2024 20:54,Settled,34
118770,02-01-2024 13:27,Settled,28
118771,21-05-2024 04:09,Settled,63
118772,23-03-2024 02:15,Settled,71
118773,22-06-2024 06:04,Settled,64
118774,14-04-2024 20:27,Settled,50
118775,29-01-2024 05:02,Settled,31
118776,02-10-2024 23:51,Settled,7
118777,01-03-2024 23:19,Pending,59
118778,28-02-2024 17:35,Settled,40
118779,06-11-2024 22:30,Settled,35
118780,09-03-2024 20:55,Failed,23
118781,24-02-2024 14:35,Failed,44
118782,17-02-2024 05:10,Failed,36
118783,16-11-2024 19:28,Settled,18
118784,25-09-2024 13:08,Settled,17
118785,13-07-2024 18:53,Pending,24
118786,23-07-2024 21:24,Settled,38
118787,04-01-2024 13:07,Pending,27
118788,11-08-2024 20:28,Settled,51
118789,26-08-2024 02:06,Settled,18
118790,22-10-2024 15:03,Settled,24
118791,01-04-2024 00:18,Settled,11
118792,02-06-2024 15:59,Settled,52
118793,25-02-2024 01:12,Settled,53
118794,16-06-2024 00:12,Settled,55
118795,21-04-2024 02:47,Settled,14
118796,22-08-2024 08:53,Settled,10
118797,23-03-2024 06:04,Settled,64
118798,03-03-2024 08:46,Settled,26
118799,05-11-2024 16:30,Settled,13
118800,02-10-2024 07:08,Settled,39
118801,19-03-2024 16:34,Settled,25
118802,14-01-2024 10:35,Settled,2
118803,22-09-2024 01:54,Settled,55
118804,11-03-2024 07:27,Settled,56
118805,11-12-2024 14:31,Settled,36
118806,22-07-2024 13:21,Settled,36
118807,01-11-2024 03:31,Settled,71
118808,30-11-2024 02:12,Settled,50
118809,23-09-2024 08:07,Failed,3
118810,06-06-2024 16:30,Settled,44
118811,19-12-2024 08:10,Settled,34
118812,30-12-2024 12:01,Settled,42
118813,13-10-2024 11:48,Settled,50
118814,14-09-2024 01:09,Failed,54
118815,27-11-2024 06:44,Settled,4
118816,19-02-2024 02:57,Settled,37
118817,06-11-2024 09:35,Settled,61
118818,11-07-2024 12:04,Settled,37
118819,21-10-2024 00:37,Settled,60
118820,04-01-2024 07:28,Settled,54
118821,26-01-2024 09:01,Settled,7
118822,02-03-2024 23:11,Settled,16
118823,05-09-2024 11:52,Settled,8
118824,22-10-2024 01:52,Settled,7
118825,16-04-2024 20:23,Pending,59
118826,10-05-2024 15:15,Settled,64
118827,22-10-2024 11:35,Settled,12
118828,10-12-2024 17:37,Settled,31
118829,02-02-2024 12:39,Settled,25
118830,25-10-2024 16:37,Settled,4
118831,11-03-2024 20:26,Settled,18
118832,12-04-2024 20:40,Failed,56
118833,27-03-2024 00:08,Settled,22
118834,25-10-2024 17:12,Settled,57
118835,07-03-2024 21:37,Settled,54
118836,12-05-2024 09:29,Failed,22
118837,16-05-2024 15:06,Settled,67
118838,10-06-2024 10:52,Settled,24
118839,14-12-2024 19:04,Settled,39
118840,11-12-2024 05:39,Settled,3
118841,05-11-2024 09:44,Settled,58
118842,31-12-2024 13:19,Settled,33
118843,26-10-2024 03:40,Settled,29
118844,11-09-2024 02:50,Failed,4
118845,21-11-2024 20:18,Settled,2
118846,26-12-2024 01:12,Settled,37
118847,25-03-2024 04:54,Settled,63
118848,30-11-2024 14:32,Settled,55
118849,03-02-2024 18:09,Failed,69
118850,08-07-2024 19:40,Settled,34
118851,08-07-2024 06:08,Settled,37
118852,02-04-2024 05:09,Failed,60
118853,02-07-2024 03:13,Settled,63
118854,19-07-2024 14:42,Settled,17
118855,27-02-2024 12:14,Settled,8
118856,20-01-2024 16:52,Settled,46
118857,04-10-2024 18:23,Settled,68
118858,02-09-2024 14:15,Settled,68
118859,20-06-2024 16:50,Settled,44
118860,08-06-2024 00:33,Settled,29
118861,16-07-2024 15:51,Settled,2
118862,04-03-2024 20:20,Settled,43
118863,13-07-2024 17:41,Settled,38
118864,05-10-2024 00:46,Settled,8
118865,11-11-2024 19:17,Settled,34
118866,28-11-2024 00:27,Settled,23
118867,29-11-2024 18:06,Settled,31
118868,05-06-2024 11:46,Settled,50
118869,17-06-2024 02:23,Settled,38
118870,30-12-2024 23:48,Failed,60
118871,12-12-2024 22:17,Settled,48
118872,15-08-2024 05:10,Settled,7
118873,30-10-2024 13:05,Failed,45
118874,04-06-2024 18:35,Settled,27
118875,24-03-2024 00:17,Settled,65
118876,12-05-2024 03:53,Settled,59
118877,11-06-2024 00:38,Settled,63
118878,22-08-2024 23:51,Settled,40
118879,17-07-2024 16:27,Failed,36
118880,10-10-2024 13:09,Settled,23
118881,02-08-2024 20:13,Settled,20
118882,24-06-2024 13:12,Settled,70
118883,29-12-2024 05:05,Settled,10
118884,04-01-2024 19:33,Settled,49
118885,02-07-2024 08:39,Settled,2
118886,26-10-2024 15:51,Settled,17
118887,09-03-2024 15:58,Failed,46
118888,15-10-2024 21:42,Settled,55
118889,23-11-2024 22:03,Settled,23
118890,19-10-2024 18:56,Settled,55
118891,05-02-2024 16:35,Settled,46
118892,17-10-2024 13:51,Settled,5
118893,27-05-2024 18:05,Settled,53
118894,25-02-2024 12:29,Settled,47
118895,01-05-2024 05:39,Settled,65
118896,04-07-2024 07:47,Settled,15
118897,25-01-2024 12:43,Settled,4
118898,10-02-2024 17:44,Settled,20
118899,03-12-2024 18:50,Settled,22
118900,22-04-2024 03:33,Settled,47
118901,23-05-2024 06:24,Failed,11
118902,25-04-2024 22:08,Settled,43
118903,21-09-2024 22:45,Settled,29
118904,25-04-2024 10:49,Settled,6
118905,13-08-2024 11:12,Settled,22
118906,23-05-2024 13:18,Settled,63
118907,29-08-2024 19:29,Settled,32
118908,31-03-2024 07:19,Settled,27
118909,21-12-2024 02:11,Settled,21
118910,28-07-2024 19:30,Settled,40
118911,07-03-2024 22:50,Settled,47
118912,27-03-2024 05:23,Settled,54
118913,23-08-2024 02:56,Pending,37
118914,12-12-2024 05:10,Settled,14
118915,04-12-2024 15:22,Settled,20
118916,22-10-2024 15:07,Settled,38
118917,19-06-2024 00:22,Settled,43
118918,07-05-2024 15:43,Settled,3
118919,26-06-2024 20:09,Settled,14
118920,14-10-2024 17:45,Settled,27
118921,19-07-2024 23:05,Settled,20
118922,07-11-2024 20:49,Settled,28
118923,12-10-2024 01:56,Settled,52
118924,26-05-2024 23:53,Settled,10
118925,23-09-2024 10:05,Settled,46
118926,30-07-2024 18:06,Settled,33
118927,25-09-2024 23:33,Settled,59
118928,28-12-2024 21:15,Settled,54
118929,02-03-2024 11:07,Settled,31
118930,08-02-2024 13:06,Settled,43
118931,29-05-2024 06:56,Settled,7
118932,11-12-2024 13:12,Settled,27
118933,22-02-2024 12:32,Settled,57
118934,07-09-2024 11:56,Settled,46
118935,26-07-2024 14:02,Pending,12
118936,26-11-2024 06:44,Settled,40
118937,13-07-2024 20:34,Settled,40
118938,14-07-2024 05:13,Settled,48
118939,12-10-2024 17:05,Settled,45
118940,03-11-2024 18:13,Settled,34
118941,26-06-2024 22:32,Settled,15
118942,04-05-2024 12:38,Settled,58
118943,09-01-2024 20:43,Settled,27
118944,06-02-2024 14:35,Failed,66
118945,02-05-2024 09:35,Settled,61
118946,09-12-2024 21:08,Settled,62
118947,02-05-2024 10:01,Settled,53
118948,27-12-2024 12:45,Pending,49
118949,21-01-2024 00:48,Settled,23
118950,02-05-2024 02:38,Settled,53
118951,19-07-2024 03:14,Settled,31
118952,30-10-2024 00:22,Settled,36
118953,27-06-2024 06:31,Settled,46
118954,28-11-2024 13:49,Settled,24
118955,20-08-2024 17:03,Settled,11
118956,19-02-2024 03:31,Settled,64
118957,21-02-2024 14:05,Settled,13
118958,28-11-2024 04:16,Settled,9
118959,13-06-2024 18:04,Pending,18
118960,27-07-2024 09:03,Settled,71
118961,22-09-2024 11:07,Settled,11
118962,21-06-2024 06:33,Settled,0
118963,24-12-2024 07:58,Settled,40
118964,05-12-2024 02:42,Settled,12
118965,27-10-2024 16:43,Settled,57
118966,22-02-2024 11:14,Failed,23
118967,18-09-2024 13:40,Settled,11
118968,15-08-2024 01:56,Settled,30
118969,08-08-2024 18:19,Settled,3
118970,17-03-2024 02:55,Failed,63
118971,07-08-2024 06:05,Settled,36
118972,21-12-2024 22:45,Settled,37
118973,06-03-2024 23:48,Settled,50
118974,08-03-2024 07:09,Settled,22
118975,13-10-2024 18:31,Settled,56
118976,05-03-2024 08:31,Settled,21
118977,23-02-2024 14:30,Failed,34
118978,19-03-2024 03:34,Settled,44
118979,20-03-2024 15:49,Settled,71
118980,26-03-2024 19:31,Settled,6
118981,06-08-2024 15:50,Settled,52
118982,06-02-2024 18:16,Settled,9
118983,15-06-2024 02:51,Settled,29
118984,15-05-2024 20:13,Settled,42
118985,04-12-2024 03:06,Settled,69
118986,21-07-2024 00:48,Settled,47
118987,09-02-2024 20:49,Failed,5
118988,23-05-2024 18:38,Settled,8
118989,11-02-2024 11:40,Settled,47
118990,01-08-2024 14:45,Settled,37
118991,15-03-2024 18:27,Settled,1
118992,08-03-2024 20:08,Settled,34
118993,24-04-2024 20:49,Settled,1
118994,10-06-2024 22:04,Settled,63
118995,22-07-2024 09:05,Settled,38
118996,21-10-2024 05:03,Settled,22
118997,05-09-2024 09:30,Settled,29
118998,06-10-2024 20:38,Settled,43
118999,18-09-2024 19:22,Settled,64
119000,16-11-2024 08:01,Settled,49
119001,18-03-2024 19:56,Settled,39
119002,04-10-2024 07:00,Settled,68
119003,06-03-2024 12:29,Settled,47
119004,09-07-2024 02:09,Settled,45
119005,18-12-2024 03:44,Settled,61
119006,13-08-2024 07:49,Settled,64
119007,31-08-2024 02:48,Settled,34
119008,02-09-2024 01:19,Settled,35
119009,12-08-2024 15:08,Settled,18
119010,05-06-2024 01:59,Settled,67
119011,21-02-2024 01:39,Settled,70
119012,01-04-2024 10:07,Failed,61
119013,06-11-2024 23:07,Settled,37
119014,28-01-2024 08:56,Settled,65
119015,10-08-2024 01:01,Settled,9
119016,23-05-2024 09:57,Failed,14
119017,01-06-2024 23:56,Settled,62
119018,18-02-2024 07:23,Settled,1
119019,10-10-2024 15:04,Settled,49
119020,04-08-2024 07:45,Settled,46
119021,17-03-2024 05:46,Settled,14
119022,17-04-2024 07:46,Settled,5
119023,03-11-2024 20:26,Settled,45
119024,19-02-2024 05:44,Pending,48
119025,06-01-2024 08:34,Pending,71
119026,18-07-2024 20:25,Failed,59
119027,02-09-2024 15:59,Settled,19
119028,15-09-2024 04:02,Settled,69
119029,11-08-2024 09:29,Settled,55
119030,12-05-2024 13:06,Settled,15
119031,31-01-2024 18:48,Settled,54
119032,30-08-2024 09:52,Settled,50
119033,04-06-2024 17:52,Settled,23
119034,06-03-2024 21:13,Failed,60
119035,02-03-2024 22:17,Settled,63
119036,05-03-2024 09:39,Settled,24
119037,15-05-2024 07:06,Settled,63
119038,15-06-2024 13:25,Settled,61
119039,27-04-2024 12:56,Settled,4
119040,15-09-2024 11:40,Settled,59
119041,30-11-2024 19:41,Settled,49
119042,27-02-2024 10:42,Settled,60
119043,11-12-2024 09:03,Settled,3
119044,03-06-2024 02:15,Settled,49
119045,31-03-2024 05:30,Settled,46
119046,21-09-2024 10:43,Settled,30
119047,13-05-2024 02:53,Settled,36
119048,13-04-2024 01:22,Settled,30
119049,25-02-2024 18:27,Settled,48
119050,10-06-2024 17:33,Pending,11
119051,03-02-2024 01:45,Settled,49
119052,27-02-2024 14:12,Settled,47
119053,04-11-2024 02:35,Settled,42
119054,13-03-2024 08:18,Settled,48
119055,03-06-2024 07:12,Settled,34
119056,20-04-2024 00:38,Failed,18
119057,12-06-2024 08:10,Settled,70
119058,10-01-2024 16:56,Settled,42
119059,31-01-2024 13:18,Settled,50
119060,26-06-2024 02:45,Settled,52
119061,01-05-2024 22:19,Settled,51
119062,12-09-2024 12:15,Settled,55
119063,17-06-2024 11:18,Settled,42
119064,20-01-2024 00:00,Settled,59
119065,15-06-2024 23:03,Pending,48
119066,01-10-2024 18:08,Settled,42
119067,21-10-2024 09:55,Failed,14
119068,02-02-2024 15:49,Settled,45
119069,14-05-2024 05:10,Settled,44
119070,30-05-2024 13:21,Settled,64
119071,17-01-2024 22:46,Settled,70
119072,09-12-2024 03:27,Failed,64
119073,20-04-2024 13:36,Settled,56
119074,11-05-2024 16:08,Settled,63
119075,03-04-2024 02:01,Settled,48
119076,17-11-2024 14:09,Pending,54
119077,08-11-2024 04:14,Pending,24
119078,06-09-2024 08:05,Settled,7
119079,15-02-2024 20:41,Settled,14
119080,24-07-2024 19:40,Settled,39
119081,01-07-2024 16:28,Settled,17
119082,21-01-2024 00:18,Settled,66
119083,26-03-2024 05:57,Settled,19
119084,02-04-2024 13:54,Settled,21
119085,05-10-2024 13:46,Settled,56
119086,25-11-2024 02:00,Settled,46
119087,15-09-2024 07:51,Settled,41
119088,15-09-2024 16:04,Settled,13
119089,05-05-2024 04:51,Settled,15
119090,24-05-2024 00:05,Settled,38
119091,21-10-2024 19:11,Settled,70
119092,02-07-2024 16:13,Settled,58
119093,02-06-2024 05:35,Settled,50
119094,21-12-2024 22:06,Settled,28
119095,30-10-2024 22:42,Settled,61
119096,25-10-2024 22:53,Failed,11
119097,18-07-2024 02:25,Settled,70
119098,11-01-2024 12:30,Settled,47
119099,15-08-2024 20:12,Failed,22
119100,21-10-2024 13:04,Settled,20
119101,03-04-2024 23:01,Settled,20
119102,02-09-2024 15:55,Settled,47
119103,26-11-2024 23:45,Failed,17
119104,23-09-2024 20:10,Settled,31
119105,02-10-2024 02:55,Settled,13
119106,05-10-2024 14:55,Settled,25
119107,06-06-2024 04:29,Settled,49
119108,26-02-2024 14:18,Settled,31
119109,29-10-2024 09:46,Settled,54
119110,01-04-2024 17:50,Settled,40
119111,19-04-2024 18:52,Settled,41
119112,01-06-2024 05:58,Settled,15
119113,25-10-2024 04:36,Settled,54
119114,10-08-2024 04:24,Settled,64
119115,02-01-2024 02:43,Settled,1
119116,24-03-2024 07:00,Failed,43
119117,05-05-2024 09:02,Settled,41
119118,26-07-2024 13:03,Settled,45
119119,11-03-2024 09:33,Settled,52
119120,28-09-2024 23:20,Settled,40
119121,04-09-2024 23:24,Settled,19
119122,19-01-2024 16:55,Settled,29
119123,11-04-2024 05:46,Settled,11
119124,06-07-2024 11:49,Settled,23
119125,13-05-2024 00:54,Settled,11
119126,18-02-2024 07:25,Settled,21
119127,22-05-2024 07:32,Settled,18
119128,02-10-2024 10:53,Settled,15
119129,20-04-2024 08:43,Settled,68
119130,11-12-2024 23:29,Settled,52
119131,07-10-2024 00:22,Settled,53
119132,20-02-2024 00:42,Settled,64
119133,29-08-2024 06:52,Settled,3
119134,02-11-2024 20:15,Settled,48
119135,07-02-2024 00:16,Settled,14
119136,14-05-2024 09:49,Settled,68
119137,23-07-2024 08:19,Settled,53
119138,03-07-2024 00:49,Settled,28
119139,02-06-2024 19:50,Settled,28
119140,27-08-2024 19:10,Settled,58
119141,08-02-2024 06:44,Settled,22
119142,09-11-2024 01:15,Settled,57
119143,23-08-2024 20:00,Settled,7
119144,21-11-2024 17:42,Settled,31
119145,15-11-2024 14:59,Settled,10
119146,20-10-2024 15:53,Settled,10
119147,15-04-2024 17:55,Settled,15
119148,01-09-2024 23:58,Settled,13
119149,23-11-2024 03:09,Settled,10
119150,28-08-2024 10:34,Pending,24
119151,27-04-2024 03:02,Settled,43
119152,06-03-2024 04:46,Settled,15
119153,18-10-2024 17:47,Settled,17
119154,05-04-2024 06:13,Settled,5
119155,13-12-2024 03:46,Settled,56
119156,09-02-2024 22:13,Settled,21
119157,11-01-2024 07:48,Settled,8
119158,05-06-2024 11:10,Settled,46
119159,28-05-2024 00:47,Settled,24
119160,19-05-2024 03:53,Settled,22
119161,27-09-2024 14:38,Settled,28
119162,23-01-2024 07:28,Settled,11
119163,18-10-2024 13:20,Settled,22
119164,07-07-2024 07:21,Settled,6
119165,04-05-2024 08:14,Failed,43
119166,16-03-2024 23:08,Failed,55
119167,03-05-2024 06:18,Settled,2
119168,30-05-2024 15:10,Settled,56
119169,26-02-2024 16:07,Failed,69
119170,10-10-2024 02:34,Settled,22
119171,14-09-2024 03:56,Settled,68
119172,21-05-2024 10:40,Settled,28
119173,02-12-2024 06:07,Settled,1
119174,22-03-2024 00:08,Settled,20
119175,22-12-2024 16:52,Settled,63
119176,26-05-2024 02:09,Settled,54
119177,01-08-2024 12:10,Settled,2
119178,26-02-2024 00:41,Settled,56
119179,08-10-2024 10:26,Settled,9
119180,21-09-2024 04:01,Settled,66
119181,10-04-2024 06:21,Settled,39
119182,02-12-2024 04:58,Settled,11
119183,26-09-2024 10:16,Settled,62
119184,13-03-2024 16:45,Settled,7
119185,23-03-2024 17:39,Settled,7
119186,14-01-2024 16:18,Settled,54
119187,24-01-2024 08:41,Pending,33
119188,17-05-2024 23:23,Failed,27
119189,05-09-2024 07:14,Settled,10
119190,22-03-2024 08:44,Settled,60
119191,11-09-2024 19:10,Failed,33
119192,11-09-2024 07:37,Settled,35
119193,13-08-2024 23:54,Settled,48
119194,21-04-2024 14:49,Settled,45
119195,28-10-2024 07:03,Settled,28
119196,25-02-2024 12:41,Settled,19
119197,04-02-2024 16:41,Settled,22
119198,04-02-2024 17:53,Settled,39
119199,16-01-2024 17:10,Failed,30
119200,06-02-2024 04:07,Settled,12
119201,11-04-2024 01:32,Settled,51
119202,07-12-2024 07:19,Settled,41
119203,16-12-2024 16:11,Settled,70
119204,15-10-2024 18:41,Settled,67
119205,10-10-2024 12:19,Settled,15
119206,30-11-2024 03:45,Settled,52
119207,26-10-2024 23:08,Settled,36
119208,25-12-2024 06:34,Settled,34
119209,03-10-2024 16:51,Settled,48
119210,12-10-2024 18:01,Settled,16
119211,07-08-2024 16:01,Failed,20
119212,09-06-2024 21:47,Settled,56
119213,22-03-2024 00:41,Settled,71
119214,08-05-2024 11:08,Settled,26
119215,31-05-2024 11:52,Settled,7
119216,27-03-2024 13:30,Settled,23
119217,17-02-2024 16:18,Settled,36
119218,07-09-2024 11:00,Settled,67
119219,11-02-2024 23:50,Settled,20
119220,14-03-2024 17:06,Settled,38
119221,23-10-2024 08:04,Settled,47
119222,29-08-2024 13:12,Settled,41
119223,22-02-2024 08:44,Settled,36
119224,15-07-2024 21:08,Settled,67
119225,31-05-2024 00:40,Settled,46
119226,18-03-2024 17:07,Settled,67
119227,22-12-2024 20:40,Failed,51
119228,08-08-2024 18:58,Settled,47
119229,06-10-2024 03:49,Settled,7
119230,11-02-2024 02:27,Settled,71
119231,11-05-2024 03:56,Settled,13
119232,11-11-2024 16:56,Failed,42
119233,23-02-2024 06:14,Settled,28
119234,09-08-2024 00:03,Settled,54
119235,17-05-2024 14:22,Settled,0
119236,08-12-2024 15:20,Pending,44
119237,13-08-2024 22:51,Settled,55
119238,03-12-2024 01:19,Settled,24
119239,21-04-2024 05:42,Settled,40
119240,22-07-2024 10:03,Settled,10
119241,02-06-2024 21:12,Settled,5
119242,30-01-2024 06:39,Settled,62
119243,14-10-2024 21:58,Settled,24
119244,20-09-2024 10:02,Settled,48
119245,06-01-2024 02:28,Settled,35
119246,16-03-2024 12:43,Settled,63
119247,06-02-2024 21:12,Settled,3
119248,22-09-2024 15:32,Settled,25
119249,14-12-2024 22:30,Settled,65
119250,24-05-2024 02:29,Settled,20
119251,31-10-2024 23:45,Settled,68
119252,17-03-2024 07:40,Settled,41
119253,30-11-2024 05:13,Settled,27
119254,07-06-2024 00:41,Pending,43
119255,30-11-2024 02:08,Settled,10
119256,19-06-2024 02:35,Settled,47
119257,11-07-2024 16:07,Settled,33
119258,22-10-2024 05:55,Settled,27
119259,15-02-2024 03:36,Settled,27
119260,08-02-2024 22:53,Settled,20
119261,09-04-2024 11:00,Settled,61
119262,26-11-2024 00:17,Settled,41
119263,16-03-2024 03:26,Settled,37
119264,04-08-2024 02:10,Settled,50
119265,02-01-2025 11:19,Settled,70
119266,12-01-2024 05:52,Settled,20
119267,07-07-2024 10:08,Settled,64
119268,14-07-2024 20:13,Failed,10
119269,10-11-2024 02:34,Settled,65
119270,18-01-2024 09:06,Settled,3
119271,28-11-2024 18:58,Settled,32
119272,05-12-2024 04:33,Settled,6
119273,06-02-2024 22:50,Settled,14
119274,04-10-2024 17:14,Failed,8
119275,25-04-2024 00:47,Settled,15
119276,23-02-2024 22:48,Settled,12
119277,24-04-2024 15:28,Failed,23
119278,16-10-2024 08:31,Failed,52
119279,29-10-2024 14:42,Settled,58
119280,19-11-2024 01:16,Settled,35
119281,13-06-2024 01:02,Settled,27
119282,09-07-2024 23:22,Settled,10
119283,07-06-2024 16:10,Settled,43
119284,02-11-2024 21:47,Settled,67
119285,19-07-2024 11:35,Settled,39
119286,28-04-2024 17:28,Settled,48
119287,14-02-2024 19:32,Pending,3
119288,18-04-2024 07:04,Settled,50
119289,23-08-2024 21:20,Settled,20
119290,21-02-2024 05:59,Settled,12
119291,13-03-2024 15:10,Settled,58
119292,06-08-2024 00:56,Settled,53
119293,14-04-2024 14:25,Settled,32
119294,27-08-2024 19:50,Settled,66
119295,07-03-2024 12:35,Settled,4
119296,15-01-2024 19:37,Settled,53
119297,12-10-2024 13:40,Settled,54
119298,27-03-2024 09:53,Settled,37
119299,04-01-2024 21:56,Settled,5
119300,13-11-2024 08:40,Settled,29
119301,05-09-2024 03:00,Settled,34
119302,12-07-2024 08:54,Settled,53
119303,10-07-2024 08:05,Settled,70
119304,15-04-2024 03:37,Settled,36
119305,26-08-2024 21:24,Settled,39
119306,16-04-2024 21:36,Settled,30
119307,28-08-2024 14:38,Settled,54
119308,03-06-2024 06:17,Settled,62
119309,06-01-2024 03:39,Settled,14
119310,23-02-2024 00:41,Settled,7
119311,18-06-2024 07:24,Settled,63
119312,08-10-2024 22:33,Settled,1
119313,22-08-2024 22:06,Settled,44
119314,25-09-2024 19:58,Settled,38
119315,08-08-2024 16:49,Pending,50
119316,09-08-2024 09:06,Settled,11
119317,17-10-2024 14:57,Pending,36
119318,24-07-2024 06:12,Settled,32
119319,06-10-2024 07:01,Settled,15
119320,12-03-2024 16:09,Settled,58
119321,05-10-2024 10:52,Settled,65
119322,25-06-2024 17:18,Settled,22
119323,06-03-2024 21:38,Settled,23
119324,02-05-2024 23:36,Failed,7
119325,31-12-2024 17:12,Settled,44
119326,19-11-2024 06:37,Failed,21
119327,09-03-2024 04:21,Settled,1
119328,13-05-2024 02:43,Settled,7
119329,12-12-2024 03:10,Settled,50
119330,06-09-2024 07:03,Settled,42
119331,05-09-2024 16:41,Failed,36
119332,16-11-2024 21:07,Settled,46
119333,28-01-2024 12:06,Settled,37
119334,12-04-2024 06:39,Settled,38
119335,04-04-2024 16:22,Settled,23
119336,23-04-2024 21:51,Settled,21
119337,06-01-2024 06:25,Settled,29
119338,03-02-2024 14:50,Settled,15
119339,11-04-2024 02:02,Settled,19
119340,16-05-2024 21:20,Settled,17
119341,18-02-2024 06:19,Settled,35
119342,26-09-2024 10:51,Settled,22
119343,23-09-2024 09:55,Settled,31
119344,25-03-2024 18:46,Settled,52
119345,03-05-2024 07:01,Settled,4
119346,02-09-2024 02:02,Settled,44
119347,28-12-2024 01:31,Settled,61
119348,14-10-2024 09:59,Settled,18
119349,03-08-2024 05:56,Settled,27
119350,09-02-2024 03:24,Settled,52
119351,07-08-2024 13:00,Settled,11
119352,30-07-2024 17:27,Settled,2
119353,13-01-2024 07:40,Settled,67
119354,22-04-2024 04:54,Settled,55
119355,19-03-2024 15:37,Settled,12
119356,20-09-2024 14:28,Settled,56
119357,06-08-2024 11:42,Failed,56
119358,17-06-2024 01:41,Settled,4
119359,07-03-2024 04:41,Settled,62
119360,11-03-2024 08:39,Settled,3
